ID_Venta,Fecha,Hora,Farmacia,Vendedor,Tipo_Cliente,ID_Medicamento,Nombre_Medicamento,Fabricante,Tipo_ATC,Cantidad,Precio_Unitario,Costo_Unitario
4007,2025-10-27,21:35:03,Santiago,Pedro López,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
4008,2025-10-23,16:14:47,Las Condes,Carlos Ruiz,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,5,1500,750
4009,2025-10-06,17:07:07,Santiago,Pedro López,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,4,12750,7000
4010,2025-10-31,19:12:56,Las Condes,Luis Fernández,Hospital,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,99,1425.0,750
4011,2025-10-01,21:53:12,Maipú,Sofía Torres,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,161,1350.0,750
4012,2025-10-07,09:51:02,Maipú,Sofía Torres,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,3,12750,7000
4013,2025-10-11,11:09:49,Peñalolén,María Rodríguez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,3,1500,750
4014,2025-10-12,08:13:48,San Bernardo,Diego Sánchez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,2,3100,1500
4015,2025-10-03,15:28:10,Las Condes,Carlos Ruiz,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
4016,2025-10-12,14:51:07,Las Condes,Carlos Ruiz,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
4017,2025-10-15,21:09:30,Maipú,Sofía Torres,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
4018,2025-10-19,21:47:51,Las Condes,Luis Fernández,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
4019,2025-10-24,12:32:33,Las Condes,Luis Fernández,Hospital,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,178,1425.0,750
4020,2025-10-27,12:19:09,Santiago,Juan Pérez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
4021,2025-10-24,19:09:36,Maipú,Laura Jiménez,Hospital,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,63,1472.5,800
4022,2025-10-07,20:47:08,Santiago,Pedro López,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,7,1500,750
4023,2025-10-21,15:58:34,Santiago,Pedro López,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
4024,2025-10-10,11:48:05,Santiago,Pedro López,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,63,2340.0,1400
4025,2025-10-03,16:49:12,Las Condes,Luis Fernández,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
4026,2025-10-23,15:23:09,Las Condes,Carlos Ruiz,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,2,3100,1500
4027,2025-10-25,13:03:44,Las Condes,Luis Fernández,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,413,2475.0,1500
4028,2025-10-12,19:10:39,Santiago,Juan Pérez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,3,3100,1500
4029,2025-10-22,21:13:22,Maipú,Sofía Torres,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
4030,2025-10-16,08:18:36,Santiago,Juan Pérez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,7,1500,750
4031,2025-10-02,15:50:04,Las Condes,Luis Fernández,Hospital,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,107,1425.0,750
4032,2025-10-01,18:30:32,Santiago,Pedro López,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
4033,2025-10-22,13:02:26,Maipú,Sofía Torres,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
4034,2025-10-10,20:39:29,Las Condes,Luis Fernández,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,7,2300,1200
4035,2025-10-06,16:47:43,Santiago,Pedro López,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
4036,2025-10-25,09:17:56,Maipú,Laura Jiménez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
4037,2025-10-15,09:03:14,Maipú,Laura Jiménez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,2,2300,1200
4038,2025-10-11,20:29:33,Las Condes,Luis Fernández,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
4039,2025-10-18,11:44:54,Santiago,Pedro López,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,8,2300,1200
4040,2025-10-23,18:53:16,Santiago,Juan Pérez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
4041,2025-10-26,18:55:32,San Bernardo,Diego Sánchez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,4,3150,2000
4042,2025-10-21,18:56:40,Maipú,Laura Jiménez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
4043,2025-10-19,14:47:14,Peñalolén,María Rodríguez,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,482,2475.0,1500
4044,2025-10-22,10:34:27,Maipú,Laura Jiménez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,6,2300,1200
4045,2025-10-14,09:26:49,San Bernardo,Ricardo Vera,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
4046,2025-10-23,15:52:22,Santiago,Juan Pérez,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,3,12750,7000
4047,2025-10-15,08:21:53,Maipú,Sofía Torres,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
4048,2025-10-24,13:21:51,San Bernardo,Ricardo Vera,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
4049,2025-10-10,17:24:23,Santiago,Juan Pérez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
4050,2025-10-28,16:20:02,Maipú,Laura Jiménez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
4051,2025-10-25,12:39:42,San Bernardo,Diego Sánchez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
4052,2025-10-10,08:29:34,Santiago,Pedro López,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
4053,2025-10-03,21:18:59,Maipú,Laura Jiménez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,4,1500,750
4054,2025-10-27,13:33:18,Maipú,Sofía Torres,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
4055,2025-10-05,18:01:19,Las Condes,Carlos Ruiz,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
4056,2025-10-12,15:13:09,Peñalolén,Ana Gómez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
4057,2025-10-17,08:19:44,Maipú,Sofía Torres,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
4058,2025-10-05,19:22:40,Maipú,Sofía Torres,Mayorista,M-8,Aspirina 100mg,Bayer,Analgésico,494,2835.0,2000
4059,2025-10-15,14:09:55,Santiago,Juan Pérez,Hospital,M-8,Aspirina 100mg,Bayer,Analgésico,197,2992.5,2000
4060,2025-10-06,18:11:54,Santiago,Pedro López,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
4061,2025-10-29,16:09:14,Santiago,Juan Pérez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,3,3100,1500
4062,2025-10-07,12:16:02,Santiago,Juan Pérez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,5,3100,1500
4063,2025-10-26,12:20:40,Las Condes,Carlos Ruiz,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
4064,2025-10-20,09:30:36,Maipú,Sofía Torres,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
4065,2025-10-28,09:35:59,Las Condes,Luis Fernández,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,213,1350.0,750
4066,2025-10-11,16:36:01,San Bernardo,Ricardo Vera,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,5,2300,1200
4067,2025-10-26,15:51:40,Las Condes,Luis Fernández,Hospital,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,52,1425.0,750
4068,2025-10-17,21:57:51,Santiago,Pedro López,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
4069,2025-10-20,11:34:14,Santiago,Juan Pérez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,4,1500,750
4070,2025-10-02,17:45:49,Las Condes,Luis Fernández,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
4071,2025-10-28,09:55:51,Las Condes,Luis Fernández,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
4072,2025-10-24,11:55:03,Peñalolén,Ana Gómez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,3,2750,1500
4073,2025-10-15,20:34:50,San Bernardo,Ricardo Vera,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,5,3100,1500
4074,2025-10-25,08:58:07,Santiago,Pedro López,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,224,2340.0,1400
4075,2025-10-14,17:57:40,San Bernardo,Ricardo Vera,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,5,3100,1500
4076,2025-10-07,16:32:07,Las Condes,Carlos Ruiz,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
4077,2025-10-19,11:47:58,Santiago,Pedro López,Hospital,M-8,Aspirina 100mg,Bayer,Analgésico,123,2992.5,2000
4078,2025-10-12,11:18:24,Peñalolén,Ana Gómez,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,125,1395.0,800
4079,2025-10-16,15:45:14,Maipú,Sofía Torres,Hospital,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,20,2945.0,1500
4080,2025-10-28,11:21:06,Maipú,Laura Jiménez,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
4081,2025-10-07,17:46:02,Santiago,Pedro López,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,6,1500,750
4082,2025-10-27,12:59:03,Santiago,Pedro López,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,224,2070.0,1200
4083,2025-10-14,12:17:31,Las Condes,Carlos Ruiz,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,7,1500,750
4084,2025-10-25,20:03:37,Santiago,Juan Pérez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
4085,2025-10-20,14:19:35,Santiago,Pedro López,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
4086,2025-10-20,20:40:28,Maipú,Sofía Torres,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,1,1500,750
4087,2025-10-17,20:22:19,Las Condes,Carlos Ruiz,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
4088,2025-10-22,15:36:44,Maipú,Sofía Torres,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,6,1500,750
4089,2025-10-01,09:34:16,Santiago,Juan Pérez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
4090,2025-10-02,15:59:14,Las Condes,Carlos Ruiz,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,4,3100,1500
4091,2025-10-11,09:57:36,Las Condes,Luis Fernández,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
4092,2025-10-31,15:12:25,Santiago,Pedro López,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,58,2340.0,1400
4093,2025-10-13,21:00:53,Maipú,Laura Jiménez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
4094,2025-10-31,14:14:33,Maipú,Sofía Torres,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
4095,2025-10-20,14:08:31,Las Condes,Luis Fernández,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,1,3150,2000
4096,2025-10-12,14:38:01,Las Condes,Carlos Ruiz,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,389,2070.0,1200
4097,2025-10-11,19:33:41,Maipú,Sofía Torres,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
4098,2025-10-09,11:56:40,Maipú,Sofía Torres,Mayorista,M-8,Aspirina 100mg,Bayer,Analgésico,239,2835.0,2000
4099,2025-10-01,12:53:38,Las Condes,Carlos Ruiz,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
4100,2025-10-25,17:03:19,Santiago,Juan Pérez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
4101,2025-10-22,14:50:00,Las Condes,Carlos Ruiz,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,4,12750,7000
4102,2025-10-16,08:14:28,Las Condes,Carlos Ruiz,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
4103,2025-10-16,21:33:27,Maipú,Sofía Torres,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
4104,2025-10-01,18:26:06,Santiago,Juan Pérez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,4,1500,750
4105,2025-10-15,09:20:10,San Bernardo,Ricardo Vera,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,137,2340.0,1400
4106,2025-10-07,17:03:27,Las Condes,Carlos Ruiz,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,383,2340.0,1400
4107,2025-10-27,08:56:37,Peñalolén,Ana Gómez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
4108,2025-10-03,08:27:00,Las Condes,Carlos Ruiz,Hospital,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,34,1995.0,1200
4109,2025-10-29,20:33:59,Maipú,Laura Jiménez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,3,2300,1200
4110,2025-10-01,14:13:01,Peñalolén,Ana Gómez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
4111,2025-10-16,12:14:14,Peñalolén,María Rodríguez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
4112,2025-10-14,10:42:50,Santiago,Pedro López,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,1,12750,7000
4113,2025-10-02,13:05:25,Santiago,Pedro López,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,1,3150,2000
4114,2025-10-24,20:25:40,Santiago,Juan Pérez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
4115,2025-10-26,21:30:35,Las Condes,Luis Fernández,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,4,1500,750
4116,2025-10-03,10:52:01,Santiago,Pedro López,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,1,12750,7000
4117,2025-10-02,21:44:48,Santiago,Juan Pérez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
4118,2025-10-19,13:26:18,Las Condes,Carlos Ruiz,Hospital,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,67,2470.0,1400
4119,2025-10-16,19:15:54,Las Condes,Carlos Ruiz,Mayorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,475,2025.0,1200
4120,2025-10-17,11:01:26,Santiago,Juan Pérez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
4121,2025-10-24,16:26:17,Santiago,Juan Pérez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,7,2300,1200
4122,2025-10-30,14:34:33,Maipú,Sofía Torres,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
4123,2025-10-22,09:36:29,Las Condes,Carlos Ruiz,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,4,12750,7000
4124,2025-10-23,15:10:50,Peñalolén,María Rodríguez,Mayorista,M-8,Aspirina 100mg,Bayer,Analgésico,185,2835.0,2000
4125,2025-10-27,10:44:39,Las Condes,Carlos Ruiz,Hospital,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,39,2945.0,1500
4126,2025-10-14,11:19:37,Las Condes,Luis Fernández,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
4127,2025-10-02,20:51:16,San Bernardo,Diego Sánchez,Mayorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,166,11475.0,7000
4128,2025-10-09,14:52:26,San Bernardo,Diego Sánchez,Mayorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,317,2790.0,1500
4129,2025-10-14,17:02:32,Santiago,Juan Pérez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,6,1500,750
4130,2025-10-27,09:49:21,Las Condes,Carlos Ruiz,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
4131,2025-10-14,15:37:28,Santiago,Pedro López,Hospital,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,72,12112.5,7000
4132,2025-10-03,18:52:22,Santiago,Pedro López,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,299,2070.0,1200
4133,2025-10-06,16:30:22,Maipú,Laura Jiménez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
4134,2025-10-09,16:21:03,Las Condes,Luis Fernández,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,3,3150,2000
4135,2025-10-31,21:31:53,Santiago,Pedro López,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,1,12750,7000
4136,2025-10-24,12:10:10,Las Condes,Luis Fernández,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
4137,2025-10-26,17:14:17,San Bernardo,Ricardo Vera,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,8,2300,1200
4138,2025-10-23,19:34:34,San Bernardo,Ricardo Vera,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
4139,2025-10-30,17:03:30,Las Condes,Carlos Ruiz,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
4140,2025-10-03,08:57:07,San Bernardo,Diego Sánchez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,2,3150,2000
4141,2025-10-21,11:25:43,Santiago,Pedro López,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,7,3150,2000
4142,2025-10-22,18:06:16,Santiago,Pedro López,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,463,2475.0,1500
4143,2025-10-24,16:20:00,Las Condes,Carlos Ruiz,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
4144,2025-10-25,15:52:24,Maipú,Sofía Torres,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
4145,2025-10-02,17:32:10,Santiago,Juan Pérez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,1,1500,750
4146,2025-10-05,12:25:22,Maipú,Laura Jiménez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,2,1500,750
4147,2025-10-22,20:39:25,Las Condes,Luis Fernández,Mayorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,59,1890.0,1200
4148,2025-10-13,11:29:56,Santiago,Pedro López,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,8,2300,1200
4149,2025-10-31,12:22:37,Las Condes,Carlos Ruiz,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
4150,2025-10-18,16:44:14,Santiago,Juan Pérez,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,325,1350.0,750
4151,2025-10-16,21:22:15,Las Condes,Luis Fernández,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,1,12750,7000
4152,2025-10-29,09:22:48,Las Condes,Carlos Ruiz,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
4153,2025-10-09,15:36:14,Maipú,Laura Jiménez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
4154,2025-10-29,15:30:33,Santiago,Pedro López,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
4155,2025-10-29,19:51:29,Las Condes,Luis Fernández,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
4156,2025-10-24,13:44:16,Santiago,Pedro López,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
4157,2025-10-13,20:54:35,Santiago,Pedro López,Mayorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,80,2025.0,1200
4158,2025-10-14,09:11:08,Santiago,Pedro López,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,7,1500,750
4159,2025-10-09,17:44:05,Maipú,Sofía Torres,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
4160,2025-10-27,14:38:27,Santiago,Juan Pérez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
4161,2025-10-24,08:45:38,Maipú,Laura Jiménez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,5,3150,2000
4162,2025-10-06,19:38:27,San Bernardo,Ricardo Vera,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
4163,2025-10-14,19:00:02,Las Condes,Carlos Ruiz,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
4164,2025-10-02,17:19:21,Santiago,Juan Pérez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
4165,2025-10-23,16:32:14,Las Condes,Carlos Ruiz,Mayorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,235,1890.0,1200
4166,2025-10-13,13:46:22,Santiago,Juan Pérez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
4167,2025-10-17,13:23:25,Las Condes,Carlos Ruiz,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
4168,2025-10-19,11:59:53,Peñalolén,Ana Gómez,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,1,12750,7000
4169,2025-10-25,21:53:37,Las Condes,Luis Fernández,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,6,3150,2000
4170,2025-10-28,17:17:09,Maipú,Laura Jiménez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
4171,2025-10-08,17:15:46,Las Condes,Luis Fernández,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,2,3150,2000
4172,2025-10-14,09:54:40,Maipú,Sofía Torres,Hospital,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,183,1995.0,1200
4173,2025-10-08,16:22:17,San Bernardo,Diego Sánchez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
4174,2025-10-27,09:18:17,Santiago,Pedro López,Mayorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,397,2025.0,1200
4175,2025-10-09,16:15:38,Maipú,Laura Jiménez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,5,3150,2000
4176,2025-10-31,16:45:52,Las Condes,Luis Fernández,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
4177,2025-10-30,11:48:03,Las Condes,Carlos Ruiz,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
4178,2025-10-13,16:13:45,Santiago,Juan Pérez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,3,1500,750
4179,2025-10-20,17:01:48,Las Condes,Luis Fernández,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
4180,2025-10-31,14:45:50,Santiago,Juan Pérez,Mayorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,141,2025.0,1200
4181,2025-10-29,10:52:19,Las Condes,Carlos Ruiz,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,228,2475.0,1500
4182,2025-10-01,21:40:35,Las Condes,Carlos Ruiz,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,2,12750,7000
4183,2025-10-21,11:49:05,Las Condes,Carlos Ruiz,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,5,3100,1500
4184,2025-10-05,14:43:47,Santiago,Pedro López,Mayorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,76,11475.0,7000
4185,2025-10-08,12:07:20,Santiago,Juan Pérez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
4186,2025-10-25,10:15:59,Las Condes,Luis Fernández,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
4187,2025-10-23,08:41:27,Santiago,Juan Pérez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
4188,2025-10-15,19:37:17,Maipú,Sofía Torres,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,1,3150,2000
4189,2025-10-28,18:24:34,Santiago,Pedro López,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
4190,2025-10-27,20:41:24,Las Condes,Luis Fernández,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
4191,2025-10-04,10:56:10,Peñalolén,María Rodríguez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,2,3100,1500
4192,2025-10-06,19:05:10,Las Condes,Luis Fernández,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,2,3100,1500
4193,2025-10-20,21:16:51,Santiago,Pedro López,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,4,2300,1200
4194,2025-10-25,19:58:43,Maipú,Sofía Torres,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
4195,2025-10-02,15:37:03,Las Condes,Luis Fernández,Mayorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,401,11475.0,7000
4196,2025-10-06,12:45:23,Santiago,Juan Pérez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
4197,2025-10-15,19:35:14,Santiago,Juan Pérez,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,129,2475.0,1500
